data,pressao_atm,temp_med_dia,umid_relativa,veloc_vento,prec_total,dose,temp_max_dia,temp_min_dia,dia_juliano,dia_semana,data_unix,est_inverno,est_outono,est_primavera,est_verao,dir_vento_E,dir_vento_N,dir_vento_NE,dir_vento_NW,dir_vento_S,dir_vento_SE,dir_vento_SW,dir_vento_W,freq_intern,idade_med,dias_intern_med,idade_mod,dias_intern_mod,freq_intern_1d,freq_intern_2d,freq_intern_3d,freq_intern_4d,freq_intern_5d
2018-10-18,1005.0791666666668,23.258333333333336,83.75,0.9541666666666667,0.0,8.357518,27.2,20.2,291,3,1539820800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60,23.0,6.0,1.0,5,37.0,21.0,31.0,33.0,34.0
2018-10-19,1012.6,21.304166666666667,74.54166666666667,2.341666666666667,0.0,22.501304,25.2,18.3,292,4,1539907200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,15.0,5.0,0.08,1,21.0,31.0,33.0,34.0,38.0
2018-10-20,1015.8125,18.029166666666665,66.25,2.091666666666667,0.0,20.631957,23.4,14.2,293,5,1539993600,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6.0,6.0,0.33,2,31.0,33.0,34.0,38.0,36.0
2018-10-21,1012.8249999999999,18.183333333333334,69.16666666666667,2.441666666666667,0.0,25.98665,25.6,13.0,294,6,1540080000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,6.0,5.0,3.0,1,33.0,34.0,38.0,36.0,21.0
2018-10-22,1007.9958333333334,21.65833333333333,69.66666666666667,1.6333333333333335,0.0,25.409431,30.4,15.2,295,0,1540166400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,20.0,4.0,1.0,2,34.0,38.0,36.0,21.0,30.0
2018-10-23,1011.5833333333334,21.204166666666666,74.125,2.408333333333333,0.0,19.80976,24.8,18.6,296,1,1540252800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,38.0,3.0,1.0,1,38.0,36.0,21.0,30.0,32.0
2018-10-24,1013.7416666666667,19.333333333333332,71.70833333333333,3.466666666666667,0.0,22.243341,24.3,15.6,297,2,1540339200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,9.5,4.0,1.0,1,36.0,21.0,30.0,32.0,41.0
2018-10-25,1009.6625,21.758333333333336,71.33333333333333,1.8499999999999999,0.0,19.873927,28.6,17.8,298,3,1540425600,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,20.0,4.5,1.0,4,21.0,30.0,32.0,41.0,38.0
2018-10-26,1005.4708333333333,21.504166666666666,85.875,1.5333333333333332,8.0,16.375492,27.4,18.2,299,4,1540512000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,3.0,3.0,3.0,3,30.0,32.0,41.0,38.0,47.0
2018-10-27,1003.7208333333333,19.416666666666668,84.75,2.595833333333333,11.4,20.018729,23.5,16.9,300,5,1540598400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,30.0,5.0,4.0,3,32.0,41.0,38.0,47.0,39.0
2018-10-28,1010.5916666666667,18.554166666666667,76.08333333333333,1.6125,0.4,20.878919999999997,24.2,13.7,301,6,1540684800,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,25.0,5.5,0.33,3,41.0,38.0,47.0,39.0,28.0
2018-10-29,1009.3958333333334,19.991666666666667,72.20833333333333,2.2916666666666665,0.0,24.608489000000002,26.0,15.2,302,0,1540771200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,23.0,6.0,0.5,1,38.0,47.0,39.0,28.0,47.0
2018-10-30,1006.4583333333334,23.5125,69.54166666666667,1.7541666666666667,0.0,26.814095000000002,32.8,17.0,303,1,1540857600,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,26.5,6.0,1.0,2,47.0,39.0,28.0,47.0,27.0
2018-10-31,1003.9541666666668,22.791666666666668,83.91666666666667,2.6750000000000003,24.2,10.700376,25.7,20.4,304,2,1540944000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,41.0,5.0,1.0,1,39.0,28.0,47.0,27.0,39.0
2018-11-01,1008.9833333333332,19.675,82.79166666666667,1.5791666666666666,2.2,17.702213,23.4,17.8,305,3,1541030400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,31.0,5.0,0.08,2,28.0,47.0,27.0,39.0,47.0
2018-11-02,1008.3458333333333,19.304166666666667,70.83333333333333,1.7291666666666667,0.0,28.978231,26.9,13.4,306,4,1541116800,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,30.5,5.0,1.0,3,47.0,27.0,39.0,47.0,39.0
2018-11-03,1003.025,19.616666666666667,91.70833333333333,1.3875,17.8,5.847630000000001,21.5,18.2,307,5,1541203200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,51.0,5.0,0.75,1,27.0,39.0,47.0,39.0,43.0
2018-11-04,1008.9916666666667,19.666666666666668,78.79166666666667,1.6375,0.0,23.193956,25.8,14.6,308,6,1541289600,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,55.0,4.0,1.0,2,39.0,47.0,39.0,43.0,36.0
2018-11-05,1009.6416666666668,21.704166666666666,74.29166666666667,2.2291666666666665,0.0,29.136894,29.4,16.2,309,0,1541376000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,47.0,5.0,0.5,1,47.0,39.0,43.0,36.0,20.0
2018-11-06,1009.1541666666667,22.191666666666666,78.95833333333333,1.55,0.0,26.011643,29.3,17.2,310,1,1541462400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,33.0,7.0,1.0,1,39.0,43.0,36.0,20.0,26.0
2018-11-07,1015.6374999999999,21.866666666666664,80.66666666666667,2.983333333333333,1.0,20.390868,25.0,19.6,311,2,1541548800,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,53.0,7.0,20.0,1,43.0,36.0,20.0,26.0,40.0
2018-11-08,1015.8916666666668,21.745833333333334,71.20833333333333,3.029166666666667,0.4,28.949066,27.8,17.8,312,3,1541635200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,56.0,6.0,57.0,1,36.0,20.0,26.0,40.0,34.0
2018-11-09,1011.8208333333333,23.258333333333336,63.5,1.6375,0.2,29.041155999999997,31.4,16.6,313,4,1541721600,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,44.0,8.5,3.0,1,20.0,26.0,40.0,34.0,35.0
2018-11-10,1005.5625,25.708333333333332,67.875,1.5875000000000001,0.0,28.950965,33.3,18.9,314,5,1541808000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,16.5,5.5,0.42,6,26.0,40.0,34.0,35.0,28.0
2018-11-11,1004.2375000000001,26.916666666666668,66.75,1.625,0.0,26.698826,34.4,21.3,315,6,1541894400,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,66.0,5.0,66.0,5,40.0,34.0,35.0,28.0,35.0
2018-11-12,1005.1125000000001,26.195833333333336,70.08333333333333,1.8083333333333333,0.0,23.851283000000002,34.1,20.5,316,0,1541980800,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,19.0,6.0,1.0,1,34.0,35.0,28.0,35.0,19.0
2018-11-13,1001.8916666666668,27.075,71.75,1.6333333333333335,0.0,17.670684,34.0,21.6,317,1,1542067200,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,64.5,7.0,77.0,6,35.0,28.0,35.0,19.0,19.0
2018-11-14,1000.4250000000001,24.541666666666668,82.54166666666667,2.3375,19.0,9.860211999999999,28.0,21.6,318,2,1542153600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35,34.0,5.0,0.08,2,28.0,35.0,19.0,19.0,30.0
2018-11-15,1005.2624999999999,23.287499999999998,63.875,1.6916666666666667,0.0,30.582738000000003,29.1,17.2,319,3,1542240000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,31.5,5.0,1.0,1,35.0,19.0,19.0,30.0,36.0
2018-11-16,1010.3041666666667,22.962500000000002,69.375,1.9749999999999999,0.0,29.242569000000003,29.3,16.5,320,4,1542326400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,63.0,7.0,80.0,0,19.0,19.0,30.0,36.0,25.0
2018-11-17,1006.7624999999999,23.679166666666664,72.91666666666667,1.9166666666666667,0.0,16.528187999999997,28.5,18.4,321,5,1542412800,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,41.0,6.0,0.17,3,19.0,30.0,36.0,25.0,28.0
2018-11-18,1004.9166666666666,20.895833333333332,86.75,1.625,27.8,8.431138,23.2,18.2,322,6,1542499200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,63.0,9.0,1.0,9,30.0,36.0,25.0,28.0,34.0
2018-11-19,1012.9250000000001,19.283333333333335,65.08333333333333,1.4666666666666668,0.0,29.830305999999997,25.0,12.7,323,0,1542585600,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,31.5,4.0,1.0,1,36.0,25.0,28.0,34.0,23.0
2018-11-20,1012.4333333333334,20.508333333333333,63.833333333333336,1.7666666666666666,0.0,30.478184000000002,28.9,13.4,324,1,1542672000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,56.0,6.0,33.0,3,25.0,28.0,34.0,23.0,30.0
2018-11-21,1010.225,22.4375,67.70833333333333,1.5875000000000001,0.0,30.666942,31.8,14.4,325,2,1542758400,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,40.0,6.0,50.0,1,28.0,34.0,23.0,30.0,27.0
2018-11-22,1006.3249999999999,24.5,67.45833333333333,1.9416666666666667,0.0,27.230434000000002,33.1,17.4,326,3,1542844800,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,48.5,6.5,49.0,4,34.0,23.0,30.0,27.0,37.0
2018-11-23,1001.7583333333333,25.71666666666667,73.54166666666667,1.5666666666666667,0.0,21.019547,33.0,19.6,327,4,1542931200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,27.0,4.0,0.42,1,23.0,30.0,27.0,37.0,34.0
2018-11-24,998.8166666666666,21.458333333333332,95.45833333333333,1.8833333333333335,56.6,9.595435000000002,24.8,20.3,328,5,1543017600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,27.0,5.0,1.0,5,30.0,27.0,37.0,34.0,29.0
2018-11-25,1008.0583333333334,21.3125,73.16666666666667,1.9083333333333332,0.0,28.030754,25.9,17.4,329,6,1543104000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,54.0,5.0,1.0,3,27.0,37.0,34.0,29.0,24.0
2018-11-26,1014.0833333333334,19.8,69.04166666666667,2.0791666666666666,0.0,30.624056,26.2,13.6,330,0,1543190400,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,55.0,7.0,1.0,7,37.0,34.0,29.0,24.0,22.0
2018-11-27,1012.0333333333333,21.370833333333334,76.66666666666667,3.025,0.0,24.063019999999998,26.6,17.4,331,1,1543276800,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,54.0,7.0,64.0,3,34.0,29.0,24.0,22.0,19.0
2018-11-28,1008.8333333333334,22.141666666666666,78.33333333333333,1.5875000000000001,0.0,9.693484,25.8,19.3,332,2,1543363200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,49.5,5.0,1.0,1,29.0,24.0,22.0,19.0,25.0
2018-11-29,1004.4958333333334,25.02916666666667,78.25,1.5041666666666667,0.0,26.025603999999998,31.3,20.2,333,3,1543449600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,31.0,6.0,0.08,1,24.0,22.0,19.0,25.0,21.0
2018-11-30,1001.2583333333333,23.558333333333334,85.08333333333333,1.2874999999999999,4.199999999999999,17.107028,28.8,21.6,334,4,1543536000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,54.0,6.0,1.0,6,22.0,19.0,25.0,21.0,28.0
2018-12-01,1001.125,22.125,91.375,1.1333333333333333,8.8,12.137103,27.3,19.2,335,5,1543622400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,58.0,9.0,1.0,9,19.0,25.0,21.0,28.0,34.0
2018-12-02,1008.2708333333334,18.966666666666665,75.04166666666667,2.704166666666667,2.2,22.970747,23.7,15.9,336,6,1543708800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,63.0,3.0,0.17,1,25.0,21.0,28.0,34.0,31.0
2018-12-03,1007.9,18.645833333333332,63.75,1.4791666666666667,0.0,31.9518,24.3,13.2,337,0,1543795200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,7.0,4.0,6.0,3,21.0,28.0,34.0,31.0,25.0
2018-12-04,1001.1041666666666,20.908333333333335,55.5,1.9249999999999998,0.0,31.327654,28.3,13.8,338,1,1543881600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,54.0,10.0,51.0,1,28.0,34.0,31.0,25.0,19.0
2018-12-05,1003.9875000000001,21.3625,66.625,1.9958333333333333,0.0,30.462399,26.9,17.6,339,2,1543968000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,20.5,3.0,0.42,1,34.0,31.0,25.0,19.0,28.0
2018-12-06,1010.9375,19.974999999999998,73.16666666666667,1.5958333333333332,0.0,21.411163000000002,24.8,16.5,340,3,1544054400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,62.5,7.5,65.0,1,31.0,25.0,19.0,28.0,32.0
2018-12-07,1014.9333333333334,18.879166666666666,64.125,2.0416666666666665,0.0,28.310808,22.9,14.9,341,4,1544140800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,39.0,6.0,60.0,1,25.0,19.0,28.0,32.0,30.0
2018-12-08,1015.5541666666667,18.804166666666667,63.333333333333336,1.5666666666666667,0.0,30.471733,26.1,11.9,342,5,1544227200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,54.0,6.0,75.0,3,19.0,28.0,32.0,30.0,34.0
2018-12-09,1011.3458333333333,21.96666666666667,58.708333333333336,1.7000000000000002,0.0,27.153737,31.4,15.2,343,6,1544313600,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,30.0,6.0,0.25,1,28.0,32.0,30.0,34.0,22.0
2018-12-10,1010.1125000000001,25.808333333333334,58.541666666666664,1.5083333333333335,0.0,30.489438000000003,33.7,18.9,344,0,1544400000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28,46.0,5.0,2.0,1,32.0,30.0,34.0,22.0,25.0
2018-12-11,1008.8249999999999,28.916666666666668,53.208333333333336,1.675,0.0,28.879363,37.9,21.5,345,1,1544486400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,47.5,5.0,1.0,2,30.0,34.0,22.0,25.0,24.0
2018-12-12,1007.0041666666666,27.058333333333334,69.45833333333333,1.6875,0.2,15.454725,30.1,23.0,346,2,1544572800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,26.0,7.0,2.0,1,34.0,22.0,25.0,24.0,31.0
2018-12-13,1007.875,25.1875,80.08333333333333,2.6999999999999997,0.2,27.37928,31.3,21.5,347,3,1544659200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,53.5,6.0,2.0,4,22.0,25.0,24.0,31.0,29.0
2018-12-14,1004.2208333333333,26.245833333333334,76.58333333333333,1.5875000000000001,9.8,15.735794,36.3,21.6,348,4,1544745600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,26.0,5.5,1.0,1,25.0,24.0,31.0,29.0,21.0
2018-12-15,1010.4125,24.395833333333332,81.5,1.1875,1.4,16.587648,30.0,22.0,349,5,1544832000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,62.0,5.0,62.0,2,24.0,31.0,29.0,21.0,22.0
2018-12-16,1010.4708333333333,26.233333333333334,77.66666666666667,1.8583333333333334,0.0,26.961925000000004,32.7,21.6,350,6,1544918400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,49.0,4.5,1.0,2,31.0,29.0,21.0,22.0,40.0
2018-12-17,1005.0333333333333,28.104166666666668,77.45833333333333,1.9124999999999999,15.0,24.939207,36.8,22.6,351,0,1545004800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,52.0,5.0,1.0,3,29.0,21.0,22.0,40.0,16.0
2018-12-18,1009.0541666666667,23.366666666666664,88.58333333333333,1.7249999999999999,4.0,14.832153,27.5,21.5,352,1,1545091200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,53.0,3.0,1.0,1,21.0,22.0,40.0,16.0,18.0
2018-12-19,1008.2416666666667,23.7375,87.5,2.0875,2.0,16.591798999999998,29.6,21.0,353,2,1545177600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,45.0,7.0,2.0,7,22.0,40.0,16.0,18.0,23.0
2018-12-20,1003.6875,23.454166666666666,92.375,1.4541666666666666,14.4,8.715099,29.2,21.6,354,3,1545264000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,61.0,7.5,55.0,2,40.0,16.0,18.0,23.0,22.0
2018-12-21,1001.6833333333334,23.020833333333332,87.0,1.5875000000000001,3.4,11.299978000000001,26.9,21.1,355,4,1545350400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40,31.0,3.0,1.0,3,16.0,18.0,23.0,22.0,24.0
2018-12-22,1003.2375000000001,25.712500000000002,76.08333333333333,2.1083333333333334,0.0,28.779057999999996,31.3,21.5,356,5,1545436800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,70.5,6.5,72.0,6,18.0,23.0,22.0,24.0,18.0
2018-12-23,1007.2583333333333,24.40833333333333,75.95833333333333,1.5666666666666667,0.0,26.188180999999997,30.0,20.6,357,6,1545523200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,37.5,5.0,0.05,1,23.0,22.0,24.0,18.0,22.0
2018-12-24,1009.8291666666668,23.47083333333333,75.08333333333333,2.5083333333333333,0.0,30.044507999999997,29.3,19.1,358,0,1545609600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,52.0,5.0,69.0,7,22.0,24.0,18.0,22.0,21.0
2018-12-25,1008.6958333333333,23.808333333333334,73.79166666666667,2.8000000000000003,0.0,28.174049,30.3,19.3,359,1,1545696000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,36.5,3.0,1.0,2,24.0,18.0,22.0,21.0,14.0
2018-12-26,1006.1833333333334,25.229166666666668,72.16666666666667,2.1416666666666666,0.0,29.178952,31.7,21.3,360,2,1545782400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,52.0,7.0,79.0,2,18.0,22.0,21.0,14.0,14.0
2018-12-27,1004.1208333333334,26.099999999999998,71.70833333333333,1.8041666666666665,0.0,29.566696,33.4,20.6,361,3,1545868800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,50.0,8.5,1.0,15,22.0,21.0,14.0,14.0,17.0
2018-12-28,1003.1041666666666,27.541666666666668,67.375,1.5999999999999999,0.0,30.084731,35.7,21.2,362,4,1545955200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,62.5,10.5,0.75,12,21.0,14.0,14.0,17.0,33.0
2018-12-29,1002.8833333333333,27.554166666666664,68.16666666666667,1.6875,0.0,30.943489000000003,35.1,21.1,363,5,1546041600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,48.0,7.0,1.0,9,14.0,14.0,17.0,33.0,27.0
2018-12-30,1001.7916666666666,28.337500000000002,73.375,1.6375,0.0,27.019387000000002,37.2,22.6,364,6,1546128000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,39.0,6.5,3.0,2,14.0,17.0,33.0,27.0,29.0
2018-12-31,1005.4916666666667,27.337500000000002,77.875,1.5583333333333333,0.0,18.833247,31.5,24.1,365,0,1546214400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,63.5,7.0,21.0,7,17.0,33.0,27.0,29.0,21.0
2019-01-01,1006.2208333333333,28.733333333333334,72.91666666666667,1.9166666666666667,0.0,29.593766,36.4,23.3,1,1,1546300800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,38.0,8.0,0.67,2,33.0,27.0,29.0,21.0,21.0
2019-01-02,1003.4625,30.53333333333333,66.66666666666667,1.7541666666666667,0.0,27.611684,38.5,24.3,2,2,1546387200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33,58.0,6.0,2.0,2,27.0,29.0,21.0,21.0,22.0
2019-01-03,1001.2375000000001,26.925,83.625,1.2416666666666667,11.0,8.129521,34.1,21.1,3,3,1546473600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,47.0,6.0,47.0,1,29.0,21.0,21.0,22.0,25.0
2019-01-04,1007.6083333333332,21.95,88.54166666666667,1.2916666666666667,3.0,10.075204,26.0,19.6,4,4,1546560000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,50.0,5.0,44.0,0,21.0,21.0,22.0,25.0,25.0
2019-01-05,1008.5833333333334,23.09166666666667,78.29166666666667,2.495833333333333,0.0,20.769991,28.4,20.1,5,5,1546646400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,66.0,7.0,60.0,2,21.0,22.0,25.0,25.0,30.0
2019-01-06,1004.4833333333332,26.612499999999997,72.08333333333333,1.8833333333333335,0.0,26.721712,35.1,21.3,6,6,1546732800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,56.0,5.0,0.25,3,22.0,25.0,25.0,30.0,28.0
2019-01-07,998.3333333333334,27.929166666666664,76.0,2.6416666666666666,3.8000000000000003,15.370833,34.7,24.4,7,0,1546819200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,38.5,2.0,5.0,0,25.0,25.0,30.0,28.0,18.0
2019-01-08,1006.0875,26.854166666666668,70.91666666666667,1.8916666666666666,0.0,18.396330000000003,31.9,22.5,8,1,1546905600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,54.0,6.0,52.0,1,25.0,30.0,28.0,18.0,10.0
2019-01-09,1005.4833333333332,26.175,75.91666666666667,2.0208333333333335,0.2,16.418833,28.9,24.4,9,2,1546992000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,54.0,6.0,2.0,1,30.0,28.0,18.0,10.0,27.0
2019-01-10,1004.2541666666666,26.650000000000002,78.25,1.2874999999999999,0.2,12.768897,30.2,23.8,10,3,1547078400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,53.0,6.5,48.0,1,28.0,18.0,10.0,27.0,26.0
2019-01-11,1010.2541666666666,24.3,83.5,1.4833333333333334,0.0,6.703048,27.6,22.6,11,4,1547164800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,55.0,4.0,5.0,1,18.0,10.0,27.0,26.0,18.0
2019-01-12,1011.1458333333334,23.629166666666666,84.79166666666667,2.4166666666666665,0.0,10.220818,26.3,22.0,12,5,1547251200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,63.0,7.5,72.0,5,10.0,27.0,26.0,18.0,28.0
2019-01-13,1008.0500000000001,27.1875,78.04166666666667,1.3541666666666667,0.2,27.823447999999996,35.7,22.2,13,6,1547337600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,34.5,3.0,2.0,2,27.0,26.0,18.0,28.0,34.0
2019-01-14,1006.8208333333333,27.575,77.875,1.875,0.4,25.857923000000003,32.8,23.1,14,0,1547424000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,66.0,7.0,60.0,2,26.0,18.0,28.0,34.0,10.0
2019-01-15,1005.2416666666667,28.070833333333336,77.75,1.2416666666666667,2.6,24.735701000000002,35.1,23.1,15,1,1547510400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26,48.0,6.5,0.58,6,18.0,28.0,34.0,10.0,17.0
2019-01-16,1004.025,27.099999999999998,83.29166666666667,2.725,33.6,20.390969000000002,32.0,23.2,16,2,1547596800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,43.5,6.0,0.42,1,28.0,34.0,10.0,17.0,20.0
2019-01-17,1008.0124999999999,25.504166666666666,88.16666666666667,1.1875,18.2,9.82876,28.3,22.0,17,3,1547683200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,52.0,6.5,3.0,1,34.0,10.0,17.0,20.0,36.0
